MTU;Biomass;Fossil Brown coal/Lignite;Fossil Coal-derived gas;Fossil Gas;Fossil Hard coal;Fossil Oil;Fossil Oil shale;Fossil Peat;Geothermal;Hydro Pumped Storage;Hydro Pumped Storage.1;Hydro Run-of-river and poundage;Hydro Water Reservoir;Marine;Nuclear;Other;Other renewable;Solar;Waste;Wind Offshore;Wind Onshore;start;end;start_datetime;start_unix_timestamp;end_datetime;end_unix_timestamp
20:00 - 20:15;4537.0;4259.0;;3458.0;1020.0;375.0;;;20.0;8691.0;8.0;1659.0;202.0;;;158.0;67.0;106.0;472.0;4522.0;13352.0;20:00;20:15;2024-04-13 20:00:00+02:00;1713031200.0;2024-04-13 20:15:00+02:00;1713032100.0
20:15 - 20:30;4540.0;4340.0;;3629.0;1067.0;375.0;;;20.0;8395.0;8.0;1667.0;183.0;;;158.0;67.0;15.0;474.0;4286.0;14537.0;20:15;20:30;2024-04-13 20:15:00+02:00;1713032100.0;2024-04-13 20:30:00+02:00;1713033000.0
20:30 - 20:45;4518.0;4302.0;;3645.0;1098.0;375.0;;;20.0;7583.0;8.0;1672.0;192.0;;;158.0;67.0;1.0;474.0;4186.0;15771.0;20:30;20:45;2024-04-13 20:30:00+02:00;1713033000.0;2024-04-13 20:45:00+02:00;1713033900.0
20:45 - 21:00;4515.0;3973.0;;3598.0;1122.0;375.0;;;20.0;7027.0;48.0;1680.0;156.0;;;158.0;67.0;0.0;475.0;4140.0;17409.0;20:45;21:00;2024-04-13 20:45:00+02:00;1713033900.0;2024-04-13 21:00:00+02:00;1713034800.0
21:00 - 21:15;4507.0;3316.0;;3216.0;1120.0;375.0;;;20.0;6801.0;9.0;1691.0;230.0;;;147.0;67.0;0.0;473.0;3862.0;19235.0;21:00;21:15;2024-04-13 21:00:00+02:00;1713034800.0;2024-04-13 21:15:00+02:00;1713035700.0
21:15 - 21:30;4505.0;2981.0;;3086.0;1123.0;375.0;;;20.0;5800.0;88.0;1695.0;116.0;;;143.0;67.0;0.0;476.0;3865.0;21094.0;21:15;21:30;2024-04-13 21:15:00+02:00;1713035700.0;2024-04-13 21:30:00+02:00;1713036600.0
21:30 - 21:45;4451.0;2918.0;;3139.0;1155.0;375.0;;;20.0;3453.0;460.0;1699.0;58.0;;;143.0;67.0;0.0;475.0;3963.0;22464.0;21:30;21:45;2024-04-13 21:30:00+02:00;1713036600.0;2024-04-13 21:45:00+02:00;1713037500.0
21:45 - 22:00;4435.0;2871.0;;3204.0;1234.0;375.0;;;20.0;2086.0;1080.0;1694.0;55.0;;;143.0;67.0;0.0;475.0;3931.0;23163.0;21:45;22:00;2024-04-13 21:45:00+02:00;1713037500.0;2024-04-13 22:00:00+02:00;1713038400.0
22:00 - 22:15;4418.0;2855.0;;3074.0;1262.0;375.0;;;20.0;5806.0;182.0;1692.0;222.0;;;143.0;67.0;0.0;476.0;3457.0;23684.0;22:00;22:15;2024-04-13 22:00:00+02:00;1713038400.0;2024-04-13 22:15:00+02:00;1713039300.0
22:15 - 22:30;4420.0;2857.0;;2989.0;1268.0;375.0;;;20.0;5076.0;389.0;1694.0;131.0;;;143.0;67.0;0.0;473.0;3547.0;24748.0;22:15;22:30;2024-04-13 22:15:00+02:00;1713039300.0;2024-04-13 22:30:00+02:00;1713040200.0
22:30 - 22:45;4372.0;2887.0;;2972.0;1263.0;375.0;;;20.0;3263.0;616.0;1695.0;74.0;;;143.0;67.0;0.0;470.0;3546.0;25508.0;22:30;22:45;2024-04-13 22:30:00+02:00;1713040200.0;2024-04-13 22:45:00+02:00;1713041100.0
22:45 - 23:00;4374.0;2873.0;;3014.0;1254.0;375.0;;;20.0;1780.0;712.0;1699.0;60.0;;;143.0;67.0;0.0;467.0;3454.0;26327.0;22:45;23:00;2024-04-13 22:45:00+02:00;1713041100.0;2024-04-13 23:00:00+02:00;1713042000.0
23:00 - 23:15;4356.0;2889.0;;2938.0;1229.0;375.0;;;20.0;2693.0;637.0;1702.0;59.0;;;143.0;67.0;0.0;473.0;3478.0;27277.0;23:00;23:15;2024-04-13 23:00:00+02:00;1713042000.0;2024-04-13 23:15:00+02:00;1713042900.0
23:15 - 23:30;4353.0;2892.0;;2929.0;1233.0;375.0;;;20.0;2940.0;718.0;1704.0;103.0;;;143.0;67.0;0.0;472.0;3478.0;27766.0;23:15;23:30;2024-04-13 23:15:00+02:00;1713042900.0;2024-04-13 23:30:00+02:00;1713043800.0
23:30 - 23:45;4321.0;2887.0;;2955.0;1219.0;375.0;;;20.0;1023.0;1066.0;1709.0;62.0;;;143.0;67.0;0.0;474.0;3514.0;28109.0;23:30;23:45;2024-04-13 23:30:00+02:00;1713043800.0;2024-04-13 23:45:00+02:00;1713044700.0
23:45 - 00:00;4317.0;2873.0;;2971.0;1220.0;375.0;;;20.0;315.0;2027.0;1714.0;47.0;;;143.0;67.0;0.0;473.0;3667.0;28579.0;23:45;00:00;2024-04-13 23:45:00+02:00;1713044700.0;2024-04-13 00:00:00+02:00;1712959200.0
00:00 - 00:15;4286.0;2954.0;;3004.0;1207.0;368.0;;;20.0;2016.0;1143.0;1717.0;44.0;;;143.0;61.0;0.0;470.0;3560.0;28757.0;00:00;00:15;2024-04-14 00:00:00+02:00;1713045600.0;2024-04-14 00:15:00+02:00;1713046500.0
00:15 - 00:30;4278.0;3050.0;;2945.0;1201.0;368.0;;;20.0;1663.0;1777.0;1721.0;50.0;;;143.0;61.0;0.0;459.0;3746.0;29147.0;00:15;00:30;2024-04-14 00:15:00+02:00;1713046500.0;2024-04-14 00:30:00+02:00;1713047400.0
00:30 - 00:45;4271.0;3046.0;;2940.0;1192.0;368.0;;;20.0;1067.0;2086.0;1725.0;51.0;;;143.0;61.0;0.0;462.0;4071.0;29123.0;00:30;00:45;2024-04-14 00:30:00+02:00;1713047400.0;2024-04-14 00:45:00+02:00;1713048300.0
00:45 - 01:00;4275.0;3051.0;;2940.0;1188.0;368.0;;;20.0;649.0;2296.0;1728.0;51.0;;;143.0;61.0;0.0;472.0;4192.0;29012.0;00:45;01:00;2024-04-14 00:45:00+02:00;1713048300.0;2024-04-14 01:00:00+02:00;1713049200.0
01:00 - 01:15;4272.0;3215.0;;2961.0;1179.0;368.0;;;20.0;1177.0;1878.0;1724.0;74.0;;;143.0;61.0;0.0;468.0;3836.0;29094.0;01:00;01:15;2024-04-14 01:00:00+02:00;1713049200.0;2024-04-14 01:15:00+02:00;1713050100.0
01:15 - 01:30;4277.0;3256.0;;2951.0;1177.0;368.0;;;20.0;1390.0;2246.0;1722.0;55.0;;;143.0;71.0;0.0;471.0;3819.0;29024.0;01:15;01:30;2024-04-14 01:15:00+02:00;1713050100.0;2024-04-14 01:30:00+02:00;1713051000.0
01:30 - 01:45;4272.0;3240.0;;2981.0;1174.0;368.0;;;20.0;273.0;3293.0;1716.0;52.0;;;143.0;71.0;0.0;473.0;3875.0;29118.0;01:30;01:45;2024-04-14 01:30:00+02:00;1713051000.0;2024-04-14 01:45:00+02:00;1713051900.0
01:45 - 02:00;4272.0;3250.0;;2994.0;1177.0;368.0;;;20.0;214.0;3546.0;1710.0;47.0;;;143.0;71.0;0.0;472.0;3845.0;28921.0;01:45;02:00;2024-04-14 01:45:00+02:00;1713051900.0;2024-04-14 02:00:00+02:00;1713052800.0
02:00 - 02:15;4267.0;3260.0;;2968.0;1173.0;368.0;;;20.0;327.0;4797.0;1706.0;80.0;;;143.0;70.0;0.0;474.0;3879.0;28245.0;02:00;02:15;2024-04-14 02:00:00+02:00;1713052800.0;2024-04-14 02:15:00+02:00;1713053700.0
02:15 - 02:30;4270.0;3248.0;;2963.0;1174.0;368.0;;;20.0;313.0;4477.0;1703.0;67.0;;;143.0;70.0;0.0;469.0;3914.0;27853.0;02:15;02:30;2024-04-14 02:15:00+02:00;1713053700.0;2024-04-14 02:30:00+02:00;1713054600.0
02:30 - 02:45;4285.0;3242.0;;2950.0;1167.0;368.0;;;20.0;292.0;4199.0;1699.0;45.0;;;143.0;70.0;0.0;473.0;3930.0;27679.0;02:30;02:45;2024-04-14 02:30:00+02:00;1713054600.0;2024-04-14 02:45:00+02:00;1713055500.0
02:45 - 03:00;4298.0;3237.0;;2946.0;1169.0;368.0;;;20.0;265.0;3799.0;1695.0;45.0;;;143.0;70.0;0.0;474.0;3945.0;26948.0;02:45;03:00;2024-04-14 02:45:00+02:00;1713055500.0;2024-04-14 03:00:00+02:00;1713056400.0
03:00 - 03:15;4302.0;3209.0;;2967.0;1169.0;368.0;;;20.0;1282.0;3302.0;1692.0;45.0;;;143.0;70.0;0.0;468.0;3944.0;26818.0;03:00;03:15;2024-04-14 03:00:00+02:00;1713056400.0;2024-04-14 03:15:00+02:00;1713057300.0
03:15 - 03:30;4316.0;3200.0;;2966.0;1164.0;368.0;;;20.0;1337.0;3204.0;1687.0;45.0;;;143.0;70.0;0.0;467.0;3924.0;26171.0;03:15;03:30;2024-04-14 03:15:00+02:00;1713057300.0;2024-04-14 03:30:00+02:00;1713058200.0
03:30 - 03:45;4340.0;3198.0;;2953.0;1163.0;368.0;;;20.0;248.0;3149.0;1681.0;44.0;;;143.0;70.0;0.0;462.0;3940.0;25801.0;03:30;03:45;2024-04-14 03:30:00+02:00;1713058200.0;2024-04-14 03:45:00+02:00;1713059100.0
03:45 - 04:00;4355.0;3200.0;;2950.0;1156.0;368.0;;;20.0;244.0;2901.0;1677.0;45.0;;;143.0;70.0;0.0;463.0;3956.0;25517.0;03:45;04:00;2024-04-14 03:45:00+02:00;1713059100.0;2024-04-14 04:00:00+02:00;1713060000.0
04:00 - 04:15;4357.0;3205.0;;2942.0;1160.0;368.0;;;20.0;77.0;3999.0;1672.0;84.0;;;143.0;70.0;0.0;459.0;3972.0;25471.0;04:00;04:15;2024-04-14 04:00:00+02:00;1713060000.0;2024-04-14 04:15:00+02:00;1713060900.0
04:15 - 04:30;4363.0;3208.0;;2954.0;1155.0;368.0;;;20.0;83.0;3830.0;1668.0;134.0;;;143.0;70.0;0.0;464.0;3921.0;25232.0;04:15;04:30;2024-04-14 04:15:00+02:00;1713060900.0;2024-04-14 04:30:00+02:00;1713061800.0
04:30 - 04:45;4384.0;3204.0;;2963.0;1157.0;368.0;;;20.0;204.0;2806.0;1667.0;133.0;;;143.0;70.0;0.0;468.0;3932.0;24513.0;04:30;04:45;2024-04-14 04:30:00+02:00;1713061800.0;2024-04-14 04:45:00+02:00;1713062700.0
04:45 - 05:00;4399.0;3242.0;;2974.0;1161.0;368.0;;;20.0;114.0;2543.0;1665.0;135.0;;;143.0;70.0;0.0;470.0;3965.0;24275.0;04:45;05:00;2024-04-14 04:45:00+02:00;1713062700.0;2024-04-14 05:00:00+02:00;1713063600.0
05:00 - 05:15;4411.0;3251.0;;2972.0;1156.0;368.0;;;20.0;142.0;2463.0;1665.0;133.0;;;143.0;70.0;0.0;472.0;4046.0;24204.0;05:00;05:15;2024-04-14 05:00:00+02:00;1713063600.0;2024-04-14 05:15:00+02:00;1713064500.0
05:15 - 05:30;4427.0;3256.0;;2841.0;1161.0;368.0;;;20.0;194.0;1856.0;1667.0;132.0;;;143.0;70.0;0.0;470.0;4098.0;23576.0;05:15;05:30;2024-04-14 05:15:00+02:00;1713064500.0;2024-04-14 05:30:00+02:00;1713065400.0
05:30 - 05:45;4433.0;3254.0;;2724.0;1163.0;368.0;;;20.0;1019.0;1812.0;1669.0;124.0;;;143.0;70.0;0.0;472.0;4154.0;23207.0;05:30;05:45;2024-04-14 05:30:00+02:00;1713065400.0;2024-04-14 05:45:00+02:00;1713066300.0
05:45 - 06:00;4442.0;3243.0;;2642.0;1161.0;368.0;;;20.0;1591.0;1331.0;1668.0;135.0;;;143.0;70.0;1.0;474.0;4097.0;23110.0;05:45;06:00;2024-04-14 05:45:00+02:00;1713066300.0;2024-04-14 06:00:00+02:00;1713067200.0
06:00 - 06:15;4456.0;3212.0;;2620.0;1159.0;368.0;;;20.0;1233.0;1622.0;1665.0;125.0;;;143.0;70.0;6.0;463.0;4068.0;22923.0;06:00;06:15;2024-04-14 06:00:00+02:00;1713067200.0;2024-04-14 06:15:00+02:00;1713068100.0
06:15 - 06:30;4460.0;3220.0;;2620.0;1163.0;368.0;;;20.0;1967.0;1485.0;1664.0;136.0;;;143.0;70.0;53.0;464.0;4090.0;22626.0;06:15;06:30;2024-04-14 06:15:00+02:00;1713068100.0;2024-04-14 06:30:00+02:00;1713069000.0
06:30 - 06:45;4460.0;3214.0;;2639.0;1165.0;368.0;;;20.0;2021.0;1216.0;1666.0;160.0;;;143.0;70.0;240.0;463.0;4154.0;21904.0;06:30;06:45;2024-04-14 06:30:00+02:00;1713069000.0;2024-04-14 06:45:00+02:00;1713069900.0
06:45 - 07:00;4473.0;3205.0;;2561.0;1170.0;368.0;;;20.0;2151.0;1097.0;1669.0;154.0;;;143.0;70.0;811.0;464.0;4146.0;21105.0;06:45;07:00;2024-04-14 06:45:00+02:00;1713069900.0;2024-04-14 07:00:00+02:00;1713070800.0
07:00 - 07:15;4493.0;3029.0;;2392.0;1188.0;368.0;;;20.0;1870.0;2322.0;1672.0;114.0;;;143.0;70.0;1714.0;460.0;4579.0;20690.0;07:00;07:15;2024-04-14 07:00:00+02:00;1713070800.0;2024-04-14 07:15:00+02:00;1713071700.0
07:15 - 07:30;4512.0;3016.0;;2411.0;1191.0;368.0;;;20.0;1481.0;2218.0;1682.0;148.0;;;143.0;70.0;3020.0;452.0;4576.0;20413.0;07:15;07:30;2024-04-14 07:15:00+02:00;1713071700.0;2024-04-14 07:30:00+02:00;1713072600.0
07:30 - 07:45;4507.0;3013.0;;2418.0;1178.0;368.0;;;20.0;1613.0;1956.0;1691.0;44.0;;;143.0;70.0;4546.0;449.0;4561.0;20014.0;07:30;07:45;2024-04-14 07:30:00+02:00;1713072600.0;2024-04-14 07:45:00+02:00;1713073500.0
07:45 - 08:00;4512.0;2922.0;;2432.0;1121.0;368.0;;;20.0;1311.0;2420.0;1701.0;46.0;;;143.0;70.0;6242.0;451.0;3926.0;19837.0;07:45;08:00;2024-04-14 07:45:00+02:00;1713073500.0;2024-04-14 08:00:00+02:00;1713074400.0
08:00 - 08:15;4520.0;2753.0;;2427.0;1110.0;368.0;;;20.0;2259.0;1954.0;1712.0;75.0;;;143.0;70.0;8095.0;448.0;4117.0;19734.0;08:00;08:15;2024-04-14 08:00:00+02:00;1713074400.0;2024-04-14 08:15:00+02:00;1713075300.0
08:15 - 08:30;4533.0;2626.0;;2415.0;1064.0;368.0;;;20.0;1358.0;2568.0;1708.0;37.0;;;143.0;70.0;10045.0;452.0;4312.0;19661.0;08:15;08:30;2024-04-14 08:15:00+02:00;1713075300.0;2024-04-14 08:30:00+02:00;1713076200.0
08:30 - 08:45;4517.0;2629.0;;2415.0;1040.0;368.0;;;20.0;524.0;2936.0;1708.0;38.0;;;143.0;70.0;12054.0;448.0;4347.0;19155.0;08:30;08:45;2024-04-14 08:30:00+02:00;1713076200.0;2024-04-14 08:45:00+02:00;1713077100.0
08:45 - 09:00;4511.0;2619.0;;2392.0;1009.0;368.0;;;20.0;298.0;3975.0;1716.0;38.0;;;143.0;70.0;14233.0;450.0;4301.0;19055.0;08:45;09:00;2024-04-14 08:45:00+02:00;1713077100.0;2024-04-14 09:00:00+02:00;1713078000.0
09:00 - 09:15;4499.0;2530.0;;2279.0;1001.0;368.0;;;20.0;1092.0;2701.0;1729.0;41.0;;;143.0;70.0;16357.0;447.0;4579.0;19459.0;09:00;09:15;2024-04-14 09:00:00+02:00;1713078000.0;2024-04-14 09:15:00+02:00;1713078900.0
09:15 - 09:30;4485.0;2515.0;;2256.0;837.0;368.0;;;20.0;745.0;3743.0;1743.0;43.0;;;143.0;70.0;18345.0;441.0;4605.0;19791.0;09:15;09:30;2024-04-14 09:15:00+02:00;1713078900.0;2024-04-14 09:30:00+02:00;1713079800.0
09:30 - 09:45;4451.0;2527.0;;2289.0;838.0;368.0;;;20.0;770.0;4452.0;1755.0;110.0;;;143.0;70.0;20186.0;439.0;4246.0;19418.0;09:30;09:45;2024-04-14 09:30:00+02:00;1713079800.0;2024-04-14 09:45:00+02:00;1713080700.0
09:45 - 10:00;4437.0;2532.0;;2311.0;837.0;368.0;;;20.0;513.0;5229.0;1767.0;86.0;;;143.0;70.0;22193.0;441.0;4082.0;18349.0;09:45;10:00;2024-04-14 09:45:00+02:00;1713080700.0;2024-04-14 10:00:00+02:00;1713081600.0
10:00 - 10:15;4424.0;2528.0;;2211.0;845.0;368.0;;;20.0;1249.0;3457.0;1774.0;69.0;;;143.0;70.0;23989.0;430.0;3039.0;18471.0;10:00;10:15;2024-04-14 10:00:00+02:00;1713081600.0;2024-04-14 10:15:00+02:00;1713082500.0
10:15 - 10:30;4418.0;2527.0;;2144.0;851.0;368.0;;;20.0;840.0;4973.0;1781.0;63.0;;;143.0;70.0;25717.0;429.0;2892.0;18181.0;10:15;10:30;2024-04-14 10:15:00+02:00;1713082500.0;2024-04-14 10:30:00+02:00;1713083400.0
10:30 - 10:45;4380.0;2534.0;;2098.0;845.0;368.0;;;20.0;525.0;5901.0;1783.0;160.0;;;143.0;70.0;27257.0;433.0;2628.0;17292.0;10:30;10:45;2024-04-14 10:30:00+02:00;1713083400.0;2024-04-14 10:45:00+02:00;1713084300.0
10:45 - 11:00;4380.0;2536.0;;2092.0;844.0;368.0;;;20.0;516.0;6229.0;1705.0;162.0;;;143.0;70.0;28667.0;433.0;2631.0;15406.0;10:45;11:00;2024-04-14 10:45:00+02:00;1713084300.0;2024-04-14 11:00:00+02:00;1713085200.0
11:00 - 11:15;4357.0;2528.0;;2122.0;838.0;368.0;;;20.0;386.0;6536.0;1642.0;113.0;;;143.0;70.0;29731.0;428.0;2303.0;16126.0;11:00;11:15;2024-04-14 11:00:00+02:00;1713085200.0;2024-04-14 11:15:00+02:00;1713086100.0
11:15 - 11:30;4344.0;2514.0;;2082.0;833.0;368.0;;;20.0;58.0;7179.0;1634.0;127.0;;;143.0;70.0;30930.0;420.0;2154.0;16474.0;11:15;11:30;2024-04-14 11:15:00+02:00;1713086100.0;2024-04-14 11:30:00+02:00;1713087000.0
11:30 - 11:45;4315.0;2521.0;;2047.0;829.0;368.0;;;20.0;48.0;7414.0;1579.0;119.0;;;143.0;70.0;31843.0;415.0;2153.0;15971.0;11:30;11:45;2024-04-14 11:30:00+02:00;1713087000.0;2024-04-14 11:45:00+02:00;1713087900.0
11:45 - 12:00;4315.0;2515.0;;2054.0;824.0;368.0;;;20.0;42.0;7790.0;1555.0;123.0;;;143.0;70.0;32812.0;405.0;1984.0;15032.0;11:45;12:00;2024-04-14 11:45:00+02:00;1713087900.0;2024-04-14 12:00:00+02:00;1713088800.0
12:00 - 12:15;4308.0;2510.0;;2043.0;835.0;368.0;;;20.0;155.0;7449.0;1459.0;219.0;;;143.0;70.0;33380.0;394.0;1846.0;14358.0;12:00;12:15;2024-04-14 12:00:00+02:00;1713088800.0;2024-04-14 12:15:00+02:00;1713089700.0
12:15 - 12:30;4308.0;2492.0;;2037.0;834.0;368.0;;;20.0;152.0;7484.0;1413.0;217.0;;;143.0;70.0;33921.0;387.0;2033.0;12453.0;12:15;12:30;2024-04-14 12:15:00+02:00;1713089700.0;2024-04-14 12:30:00+02:00;1713090600.0
12:30 - 12:45;4290.0;2514.0;;2031.0;834.0;368.0;;;20.0;65.0;7546.0;1420.0;149.0;;;143.0;70.0;34131.0;393.0;2109.0;11881.0;12:30;12:45;2024-04-14 12:30:00+02:00;1713090600.0;2024-04-14 12:45:00+02:00;1713091500.0
12:45 - 13:00;4293.0;2521.0;;2048.0;839.0;368.0;;;20.0;29.0;7772.0;1424.0;152.0;;;143.0;70.0;34215.0;355.0;1862.0;11562.0;12:45;13:00;2024-04-14 12:45:00+02:00;1713091500.0;2024-04-14 13:00:00+02:00;1713092400.0
13:00 - 13:15;4291.0;2505.0;;2028.0;833.0;368.0;;;20.0;99.0;7905.0;1412.0;91.0;;;143.0;70.0;34396.0;217.0;1632.0;11055.0;13:00;13:15;2024-04-14 13:00:00+02:00;1713092400.0;2024-04-14 13:15:00+02:00;1713093300.0
13:15 - 13:30;4289.0;2518.0;;2048.0;819.0;368.0;;;20.0;40.0;7840.0;1409.0;112.0;;;143.0;70.0;34068.0;188.0;1590.0;10375.0;13:15;13:30;2024-04-14 13:15:00+02:00;1713093300.0;2024-04-14 13:30:00+02:00;1713094200.0
13:30 - 13:45;4289.0;2524.0;;2062.0;818.0;368.0;;;20.0;48.0;7641.0;1409.0;126.0;;;143.0;70.0;33876.0;185.0;1425.0;10149.0;13:30;13:45;2024-04-14 13:30:00+02:00;1713094200.0;2024-04-14 13:45:00+02:00;1713095100.0
13:45 - 14:00;4300.0;2519.0;;2063.0;816.0;368.0;;;20.0;23.0;7657.0;1410.0;120.0;;;143.0;70.0;33403.0;185.0;1279.0;9804.0;13:45;14:00;2024-04-14 13:45:00+02:00;1713095100.0;2024-04-14 14:00:00+02:00;1713096000.0
14:00 - 14:15;4300.0;2525.0;;2035.0;807.0;368.0;;;20.0;87.0;7543.0;1406.0;202.0;;;143.0;70.0;33090.0;186.0;1331.0;9563.0;14:00;14:15;2024-04-14 14:00:00+02:00;1713096000.0;2024-04-14 14:15:00+02:00;1713096900.0
14:15 - 14:30;4307.0;2509.0;;2021.0;797.0;368.0;;;20.0;43.0;7657.0;1396.0;192.0;;;143.0;70.0;32624.0;186.0;1313.0;9687.0;14:15;14:30;2024-04-14 14:15:00+02:00;1713096900.0;2024-04-14 14:30:00+02:00;1713097800.0
14:30 - 14:45;4302.0;2506.0;;2046.0;783.0;368.0;;;20.0;108.0;7430.0;1401.0;219.0;;;143.0;70.0;31943.0;184.0;1268.0;9782.0;14:30;14:45;2024-04-14 14:30:00+02:00;1713097800.0;2024-04-14 14:45:00+02:00;1713098700.0
14:45 - 15:00;4318.0;2509.0;;2035.0;783.0;368.0;;;20.0;114.0;7366.0;1395.0;241.0;;;143.0;70.0;31259.0;187.0;1458.0;9849.0;14:45;15:00;2024-04-14 14:45:00+02:00;1713098700.0;2024-04-14 15:00:00+02:00;1713099600.0
15:00 - 15:15;4316.0;2519.0;;2021.0;784.0;368.0;;;20.0;174.0;7512.0;1390.0;123.0;;;143.0;70.0;30369.0;189.0;1506.0;10353.0;15:00;15:15;2024-04-14 15:00:00+02:00;1713099600.0;2024-04-14 15:15:00+02:00;1713100500.0
15:15 - 15:30;4326.0;2519.0;;2030.0;786.0;368.0;;;20.0;170.0;7529.0;1413.0;118.0;;;143.0;70.0;29335.0;193.0;1564.0;11444.0;15:15;15:30;2024-04-14 15:15:00+02:00;1713100500.0;2024-04-14 15:30:00+02:00;1713101400.0
15:30 - 15:45;4356.0;2525.0;;2031.0;787.0;368.0;;;20.0;273.0;6994.0;1420.0;101.0;;;143.0;70.0;28198.0;190.0;1719.0;11315.0;15:30;15:45;2024-04-14 15:30:00+02:00;1713101400.0;2024-04-14 15:45:00+02:00;1713102300.0
15:45 - 16:00;4363.0;2530.0;;2035.0;793.0;368.0;;;20.0;287.0;6710.0;1467.0;82.0;;;143.0;70.0;26987.0;192.0;2093.0;12678.0;15:45;16:00;2024-04-14 15:45:00+02:00;1713102300.0;2024-04-14 16:00:00+02:00;1713103200.0
16:00 - 16:15;4356.0;2572.0;;2069.0;802.0;368.0;;;20.0;579.0;5722.0;1645.0;54.0;;;143.0;70.0;25682.0;199.0;1529.0;14602.0;16:00;16:15;2024-04-14 16:00:00+02:00;1713103200.0;2024-04-14 16:15:00+02:00;1713104100.0
16:15 - 16:30;4363.0;2617.0;;2090.0;793.0;368.0;;;20.0;468.0;5961.0;1659.0;63.0;;;143.0;70.0;23953.0;200.0;1802.0;17117.0;16:15;16:30;2024-04-14 16:15:00+02:00;1713104100.0;2024-04-14 16:30:00+02:00;1713105000.0
16:30 - 16:45;4360.0;2685.0;;2097.0;800.0;368.0;;;20.0;599.0;4984.0;1723.0;130.0;;;143.0;70.0;22231.0;197.0;1883.0;18031.0;16:30;16:45;2024-04-14 16:30:00+02:00;1713105000.0;2024-04-14 16:45:00+02:00;1713105900.0
16:45 - 17:00;4340.0;2885.0;;2083.0;804.0;368.0;;;20.0;1129.0;4120.0;1748.0;95.0;;;145.0;70.0;20347.0;199.0;1863.0;18176.0;16:45;17:00;2024-04-14 16:45:00+02:00;1713105900.0;2024-04-14 17:00:00+02:00;1713106800.0
17:00 - 17:15;4350.0;3073.0;;2106.0;809.0;368.0;;;20.0;351.0;5363.0;1737.0;47.0;;;145.0;70.0;18177.0;203.0;2481.0;16946.0;17:00;17:15;2024-04-14 17:00:00+02:00;1713106800.0;2024-04-14 17:15:00+02:00;1713107700.0
17:15 - 17:30;4403.0;3181.0;;2299.0;817.0;368.0;;;20.0;403.0;5032.0;1732.0;98.0;;;145.0;70.0;16138.0;202.0;2747.0;18100.0;17:15;17:30;2024-04-14 17:15:00+02:00;1713107700.0;2024-04-14 17:30:00+02:00;1713108600.0
17:30 - 17:45;4427.0;3191.0;;2411.0;825.0;368.0;;;20.0;798.0;3050.0;1720.0;117.0;;;145.0;70.0;14165.0;203.0;2850.0;18446.0;17:30;17:45;2024-04-14 17:30:00+02:00;1713108600.0;2024-04-14 17:45:00+02:00;1713109500.0
17:45 - 18:00;4444.0;3209.0;;2613.0;833.0;368.0;;;20.0;1707.0;1448.0;1720.0;122.0;;;145.0;70.0;11980.0;204.0;2766.0;18709.0;17:45;18:00;2024-04-14 17:45:00+02:00;1713109500.0;2024-04-14 18:00:00+02:00;1713110400.0
18:00 - 18:15;4460.0;3472.0;;3133.0;852.0;368.0;;;20.0;241.0;2566.0;1715.0;133.0;;;145.0;70.0;9927.0;205.0;2667.0;17177.0;18:00;18:15;2024-04-14 18:00:00+02:00;1713110400.0;2024-04-14 18:15:00+02:00;1713111300.0
18:15 - 18:30;4482.0;3623.0;;3251.0;862.0;368.0;;;20.0;435.0;2398.0;1705.0;138.0;;;148.0;70.0;7911.0;206.0;2682.0;17032.0;18:15;18:30;2024-04-14 18:15:00+02:00;1713111300.0;2024-04-14 18:30:00+02:00;1713112200.0
18:30 - 18:45;4493.0;3917.0;;3419.0;864.0;368.0;;;20.0;1270.0;428.0;1707.0;339.0;;;149.0;70.0;5928.0;208.0;2814.0;16788.0;18:30;18:45;2024-04-14 18:30:00+02:00;1713112200.0;2024-04-14 18:45:00+02:00;1713113100.0
18:45 - 19:00;4504.0;4408.0;;3505.0;869.0;368.0;;;20.0;2098.0;11.0;1709.0;409.0;;;149.0;70.0;4359.0;204.0;2864.0;15963.0;18:45;19:00;2024-04-14 18:45:00+02:00;1713113100.0;2024-04-14 19:00:00+02:00;1713114000.0
19:00 - 19:15;4497.0;5087.0;;3940.0;868.0;368.0;;;20.0;2715.0;316.0;1713.0;139.0;;;149.0;70.0;3058.0;206.0;3187.0;14676.0;19:00;19:15;2024-04-14 19:00:00+02:00;1713114000.0;2024-04-14 19:15:00+02:00;1713114900.0
19:15 - 19:30;4489.0;5557.0;;4207.0;871.0;368.0;;;20.0;2663.0;54.0;1712.0;162.0;;;149.0;70.0;2003.0;206.0;3387.0;13244.0;19:15;19:30;2024-04-14 19:15:00+02:00;1713114900.0;2024-04-14 19:30:00+02:00;1713115800.0
19:30 - 19:45;4481.0;5805.0;;4482.0;911.0;368.0;;;20.0;4012.0;18.0;1709.0;314.0;;;149.0;70.0;1128.0;205.0;3302.0;12030.0;19:30;19:45;2024-04-14 19:30:00+02:00;1713115800.0;2024-04-14 19:45:00+02:00;1713116700.0
19:45 - 20:00;4485.0;5929.0;;4901.0;880.0;368.0;;;20.0;4533.0;18.0;1718.0;499.0;;;149.0;70.0;468.0;204.0;3202.0;11104.0;19:45;20:00;2024-04-14 19:45:00+02:00;1713116700.0;2024-04-14 20:00:00+02:00;1713117600.0
