MTU;Biomass;Fossil Brown coal/Lignite;Fossil Coal-derived gas;Fossil Gas;Fossil Hard coal;Fossil Oil;Fossil Oil shale;Fossil Peat;Geothermal;Hydro Pumped Storage;Hydro Pumped Storage.1;Hydro Run-of-river and poundage;Hydro Water Reservoir;Marine;Nuclear;Other;Other renewable;Solar;Waste;Wind Offshore;Wind Onshore;start;end;start_datetime;start_unix_timestamp;end_datetime;end_unix_timestamp;Biomass_co2;Fossil Brown coal/Lignite_co2;Fossil Coal-derived gas_co2;Fossil Gas_co2;Fossil Hard coal_co2;Fossil Oil_co2;Fossil Oil shale_co2;Fossil Peat_co2;Geothermal_co2;Hydro Pumped Storage_co2;Hydro Pumped Storage.1_co2;Hydro Run-of-river and poundage_co2;Hydro Water Reservoir_co2;Marine_co2;Nuclear_co2;Other_co2;Other renewable_co2;Solar_co2;Waste_co2;Wind Offshore_co2;Wind Onshore_co2;totalEnergy_MWh;totalCO2_gr;emission_gr_kWh
11:15 - 11:30;4650.0;5671.0;;4256.0;1716.0;377.0;;;20.0;404.0;398.0;1548.0;17.0;;;185.0;62.0;15859.0;478.0;2540.0;22858.0;11:15;11:30;2024-04-04 11:15:00+02:00;1712222100.0;2024-04-04 11:30:00+02:00;1712223000.0;267375000.0;1611981750.0;;405384000.0;365937000.0;80960750.0;;;190000.0;3232000.0;3184000.0;12384000.0;136000.0;;;9250000.0;387500.0;566959250.0;41825000.0;2540000.0;40001500.0;15259.75;3411727750.0;223.577
11:30 - 11:45;4648.0;5141.0;;4205.0;1688.0;377.0;;;20.0;458.0;330.0;1534.0;18.0;;;184.0;62.0;15671.0;482.0;2582.0;23091.0;11:30;11:45;2024-04-04 11:30:00+02:00;1712223000.0;2024-04-04 11:45:00+02:00;1712223900.0;267260000.0;1461329250.0;;400526250.0;359966000.0;80960750.0;;;190000.0;3664000.0;2640000.0;12272000.0;144000.0;;;9200000.0;387500.0;560238250.0;42175000.0;2582000.0;40409250.0;15122.75;3243944250.0;214.508
11:45 - 12:00;4648.0;5142.0;;4097.0;1787.0;377.0;;;20.0;308.0;796.0;1535.0;18.0;;;182.0;62.0;15453.0;482.0;2549.0;23666.0;11:45;12:00;2024-04-04 11:45:00+02:00;1712223900.0;2024-04-04 12:00:00+02:00;1712224800.0;267260000.0;1461613500.0;;390239250.0;381077750.0;80960750.0;;;190000.0;2464000.0;6368000.0;12280000.0;144000.0;;;9100000.0;387500.0;552444750.0;42175000.0;2549000.0;41415500.0;15280.5;3250669000.0;212.733
12:00 - 12:15;4631.0;4853.0;;3966.0;1725.0;377.0;;;20.0;114.0;1280.0;1532.0;26.0;;;177.0;62.0;15167.0;491.0;2530.0;24320.0;12:00;12:15;2024-04-04 12:00:00+02:00;1712224800.0;2024-04-04 12:15:00+02:00;1712225700.0;266282500.0;1379465250.0;;377761500.0;367856250.0;80960750.0;;;190000.0;912000.0;10240000.0;12256000.0;208000.0;;;8850000.0;387500.0;542220250.0;42962500.0;2530000.0;42560000.0;15317.75;3135642500.0;204.706
12:15 - 12:30;4612.0;5151.0;;3928.0;1739.0;377.0;;;20.0;7.0;1230.0;1521.0;17.0;;;177.0;62.0;15204.0;496.0;2667.0;24942.0;12:15;12:30;2024-04-04 12:15:00+02:00;1712225700.0;2024-04-04 12:30:00+02:00;1712226600.0;265190000.0;1464171750.0;;374142000.0;370841750.0;80960750.0;;;190000.0;56000.0;9840000.0;12168000.0;136000.0;;;8850000.0;387500.0;543543000.0;43400000.0;2667000.0;43648500.0;15537.5;3220192250.0;207.253
12:30 - 12:45;4613.0;4977.0;;3932.0;1740.0;377.0;;;20.0;8.0;2132.0;1522.0;28.0;;;177.0;62.0;15169.0;484.0;2719.0;25502.0;12:30;12:45;2024-04-04 12:30:00+02:00;1712226600.0;2024-04-04 12:45:00+02:00;1712227500.0;265247500.0;1414712250.0;;374523000.0;371055000.0;80960750.0;;;190000.0;64000.0;17056000.0;12176000.0;224000.0;;;8850000.0;387500.0;542291750.0;42350000.0;2719000.0;44628500.0;15865.5;3177435250.0;200.273
12:45 - 13:00;4607.0;4505.0;;3934.0;1811.0;377.0;;;20.0;12.0;1402.0;1525.0;42.0;;;176.0;62.0;14929.0;478.0;2688.0;25966.0;12:45;13:00;2024-04-04 12:45:00+02:00;1712227500.0;2024-04-04 13:00:00+02:00;1712228400.0;264902500.0;1280546250.0;;374713500.0;386195750.0;80960750.0;;;190000.0;96000.0;11216000.0;12200000.0;336000.0;;;8800000.0;387500.0;533711750.0;41825000.0;2688000.0;45440500.0;15633.5;3044209500.0;194.723
13:00 - 13:15;4604.0;4059.0;;3905.0;1834.0;377.0;;;20.0;319.0;2131.0;1521.0;83.0;;;167.0;62.0;14338.0;473.0;2776.0;26255.0;13:00;13:15;2024-04-04 13:00:00+02:00;1712228400.0;2024-04-04 13:15:00+02:00;1712229300.0;264730000.0;1153770750.0;;371951250.0;391100500.0;80960750.0;;;190000.0;2552000.0;17048000.0;12168000.0;664000.0;;;8350000.0;387500.0;512583500.0;41387500.0;2776000.0;45946250.0;15731.0;2906566000.0;184.767
13:15 - 13:30;4619.0;4055.0;;3870.0;1866.0;377.0;;;20.0;52.0;2055.0;1532.0;24.0;;;166.0;62.0;13843.0;472.0;2888.0;26542.0;13:15;13:30;2024-04-04 13:15:00+02:00;1712229300.0;2024-04-04 13:30:00+02:00;1712230200.0;265592500.0;1152633750.0;;368617500.0;397924500.0;80960750.0;;;190000.0;416000.0;16440000.0;12256000.0;192000.0;;;8300000.0;387500.0;494887250.0;41300000.0;2888000.0;46448500.0;15610.75;2889434250.0;185.093
13:30 - 13:45;4626.0;4060.0;;3821.0;1879.0;377.0;;;20.0;239.0;2981.0;1527.0;22.0;;;166.0;62.0;13486.0;469.0;3146.0;27096.0;13:30;13:45;2024-04-04 13:30:00+02:00;1712230200.0;2024-04-04 13:45:00+02:00;1712231100.0;265995000.0;1154055000.0;;363950250.0;400696750.0;80960750.0;;;190000.0;1912000.0;23848000.0;12216000.0;176000.0;;;8300000.0;387500.0;482124500.0;41037500.0;3146000.0;47418000.0;15994.25;2886413250.0;180.466
13:45 - 14:00;4609.0;4037.0;;3817.0;1870.0;377.0;;;20.0;34.0;3843.0;1523.0;27.0;;;166.0;62.0;13211.0;463.0;3294.0;27495.0;13:45;14:00;2024-04-04 13:45:00+02:00;1712231100.0;2024-04-04 14:00:00+02:00;1712232000.0;265017500.0;1147517250.0;;363569250.0;398777500.0;80960750.0;;;190000.0;272000.0;30744000.0;12184000.0;216000.0;;;8300000.0;387500.0;472293250.0;40512500.0;3294000.0;48116250.0;16212.0;2872351750.0;177.174
14:00 - 14:15;4623.0;3987.0;;3756.0;1857.0;377.0;;;20.0;162.0;3605.0;1519.0;48.0;;;166.0;62.0;13154.0;451.0;3120.0;27931.0;14:00;14:15;2024-04-04 14:00:00+02:00;1712232000.0;2024-04-04 14:15:00+02:00;1712232900.0;265822500.0;1133304750.0;;357759000.0;396005250.0;80960750.0;;;190000.0;1296000.0;28840000.0;12152000.0;384000.0;;;8300000.0;387500.0;470255500.0;39462500.0;3120000.0;48879250.0;16209.5;2847119000.0;175.645
14:15 - 14:30;4635.0;3943.0;;3736.0;1873.0;377.0;;;20.0;54.0;4299.0;1518.0;23.0;;;168.0;62.0;12864.0;453.0;3109.0;28449.0;14:15;14:30;2024-04-04 14:15:00+02:00;1712232900.0;2024-04-04 14:30:00+02:00;1712233800.0;266512500.0;1120797750.0;;355854000.0;399417250.0;80960750.0;;;190000.0;432000.0;34392000.0;12144000.0;184000.0;;;8400000.0;387500.0;459888000.0;39637500.0;3109000.0;49785750.0;16395.75;2832092000.0;172.733
